,name,text,label
0,0588.2004-03-02.GP.spam.txt,Subject best choice free online prescriptions fedexed overnight order confirmation order shipped january via fedex federal express tracking number thank registering canadian generic pharmacy doctors write prescription free believe ordering medication simple ordering anything else internet private secure easy prescription required long lengthy forms fill lowest prices prior prescription required click upon approval doctors prescribe medication free medication shipped door directly pharmacy assure absolute best value internet click medications weight loss pain relief muscle pain relief women health men health impotence allergy relief heartburn relief migraine relief generic medications like phentermine ambien paxil xanax vioxx lipitor viagra nexium fraction cost click hereclick would like receive future mailings pstinjrsr czyqoayi ijym ardihmkvkgfkrbkipa,spam
0,4845.2005-07-09.GP.spam.txt,Subject women happy viagra professional work viagra prescription drug used treat erection difficulties erectile dysfunction since first became available prescription drug viagra helped million men around world improve sex lives amazing tablets dispensed every second worldwide therapy prescription drug erectile dysfunction studied much amount real world experience viagra since launch wonder doctors chosen prescription drug viagra patients fact taken correctly viagra works men studies show works men versus sugar pill viagra improves erections men matter long caused often old treatmentis effective refund every unopened pack send back immediately refund account read order remove email,spam
0,3728.2005-02-07.GP.spam.txt,Subject welcome online affair network massive city city guide women want meeeeeeeeeeet dudes want nothing hoooooooooook discreeeeet action nauauauaghty times nal inter course etc database know cost women loaded babes every single state always find looking come one come gettt morre stuff stop sennnding everyday simmmmmmply take care right away apologize inconvien take care http www loangrownetwork com arn also please remember everyone best interest aken stuffff like pronto please let know appreciate time hope good one find smile today,spam
0,4890.2005-07-18.GP.spam.txt,Subject best prices impotence drugs one time discount order gra clal gra discount order today per dose new product generic viagra soft tabs soft tabs per dose new product generic clal soft tabs soft clal special offer gra discount order,spam
0,2833.2004-11-16.GP.spam.txt,Subject innovative big sized seencs know face ertagacha khair,spam
0,4123.2005-03-22.GP.spam.txt,Subject message subject hey julie turned high school senior houston waiting long time day finally got wish simply trying show meet new cyber friends knows lead worry usually online free thru age verification youngers snooping around hehe http oioaz stuntscholar com,spam
0,4943.2005-07-30.GP.spam.txt,Subject looking cheap high quality software sacrificial velocity seven pose book solve appear look pick two answer heart land shape town year tell many city second describe page correct high day beauty pose stood kill press foot cover girl draw pose main take interest saw boy valley past last pose magnet cloud came saw hot rain sea beauty,spam
0,2092.2004-09-08.GP.spam.txt,Subject cialis valium viagra xanax low price prescription needed discount simple quick affordable offering many today widely usedbr prescription drugs market brbr zoloft xanax ambien paxil valium viagra many click special savings href http www grand packz com index php click,spam
0,3987.2005-03-06.GP.spam.txt,Subject important online banking alert dear valued citizensr bank member due concerns safety integrity online banking community issued following warning message come attention citizensr bank account information needs updated part continuing commitment protect account reduce instance fraud website could please take minutes online experience renew records run future problems online service however failure confirm records may result account suspension confirmed account records internet banking service interrupted continue normal confirm bank account records please click note mail sent behalf online banking community online banking account charterr one message apply may ignore message thank time citizensr financial group,spam
0,0661.2004-03-15.GP.spam.txt,Subject homeowners get money pocket free mortgage quote mortgage companies means process finding best loan difficult one let hard work simply spend minutes filling short form press submit button take finding best deals possible getting lenders contact short simple free save thousands dollars click free quote would believe received email error never subscribed great weekly offers may unsubscribe clicking,spam
0,0674.2004-03-19.GP.spam.txt,Subject order prescript ion dru online,spam
0,2995.2004-11-30.GP.spam.txt,Subject paliourg enl rge penls cllck best penls enl rgement pills unsub scrlb,spam
0,1053.2004-05-06.GP.spam.txt,Subject strong buy alert weekly member newsletter gotham financial daily bioelectronics corp otc pink sheets biel mega trading alert special alert biel check gains recent strong buy recommendations december htsc high gain january qlhc high gain april ipys high two days types gains happen every day world pink sheets lets look today featured company bioelectronics corp bioelectronics corp biel current price reasons buy biel biel bioelectronics corporation taking proven medical technologies making available people new convenient cost effective dermal patches applying advanced microelectronic technology bioelectronics dramatically reducing size cost well establ biel first fda cleared product actipatch therapy dermal patch embedded microchip delivers weeks continuous pulsed electromagnetic energy actipatch therapy miniaturized equivalent large pulsed electromagnetic energy machines prescribed physicians decades reduce swelling relieve pain enhance healing surgical incisions accidental wounds sprains strains chronic wounds bedsores actipatch size portability ease use relatively low price overcomes obstacles use associated large expensive stationary machines introduction actipatch provides immediate therapeutic alternative million surgical non surgical soft tissue injuries across annually bioelectronics launched actipatch product line cooperative distribution relationships several well established medical device companies various medical market segments new products additional applications biel leading pharmaceutical device manufacturers conducting new clinical trials trials include abdominoplasty pain face forehead lifts pain edema facial fat injections pain edema heel pain healing oral surgery pain swelling accelerated healing abdominal surgery pain accelerated healing successful results trials published used secure additional fda approved indications use biel developing products treatment chronic pain arthritis inflammatory skin conditions chronic wounds information within email contains forward looking statements within meaning section securities act section securities exchange act statements express involve discussions respect predictions goals expectations beliefs plans projections objectives assumptions future events performance statements historical fact may forward looking statements forward looking statements based expectations estimates projections time statements made involve number risks uncertainties could cause actual results events differ materially presently anticipated forward looking statements action may identified use words projects foresee expects estimates believes understands anticipates statements indicating certain actions may could might occur information provided within email pertaining investing stocks securities must understood information provided investment advice advise readers subscribers seek advice registered professional securities representative deciding trade stocks featured within email none material within report shall construed kind investment advice research officers employees compensated cash third party work involved preparation production reportin compliance section disclose holding independently purchased shares company mentioned prior publication report aware inherent conflict interest resulting holdings due intent profit liquidation shares shares may sold time even positive statements made regarding company short term trading targets guesses part keep mind trading small stocks like company chance lose every penny invest furthermore times past company tells lies gives false information puts false news email entertainment purposes investment advice suggest check investment professional investing stocks mutual funds,spam
